retriever,query_id,ranked_doc_ids,scores,ndcg_at_10,mrr_at_10,recall_at_10
tfidf,5abdf12255429976d4830a2f,"[""5abdf12255429976d4830a2f::doc_3::Against the Wind (album)"", ""5abdf12255429976d4830a2f::doc_0::Ride Out (album)"", ""5abdf12255429976d4830a2f::doc_8::Stranger in Town (album)"", ""5abdf12255429976d4830a2f::doc_2::Bob Seger"", ""5abdf12255429976d4830a2f::doc_9::Heaven Knows (Robert Plant song)"", ""5ac298f9554299657fa28fc9::doc_7::In It to Win It (Saliva album)"", ""5a8bb29b554299240d9c2089::doc_3::Cool from the Wire"", ""5ac298f9554299657fa28fc9::doc_5::Under Your Skin (album)"", ""5a722b8655429971e9dc9329::doc_6::Boots (album)"", ""5abdf12255429976d4830a2f::doc_1::10 Hronia Mazi""]","[0.411875, 0.342213, 0.266008, 0.260755, 0.24291, 0.219087, 0.199367, 0.199058, 0.196386, 0.196041]",0.877215,1.0,1.0
tfidf,5a88658955429938390d3f47,"[""5a88658955429938390d3f47::doc_1::Rostker v. Goldberg"", ""5a88658955429938390d3f47::doc_7::Armed Forces Covenant"", ""5a88658955429938390d3f47::doc_3::Chief of the Defence Staff (Canada)"", ""5a88658955429938390d3f47::doc_8::Armed Forces Day (Poland)"", ""5a88658955429938390d3f47::doc_5::Fernando Tapias Stahelin"", ""5a88658955429938390d3f47::doc_4::September 16 military parade"", ""5a88658955429938390d3f47::doc_0::2010 Kiev Victory Day Parade"", ""5ab9b29c554299743d22ebae::doc_8::Criminal law in the Waite Court"", ""5a88658955429938390d3f47::doc_6::Conscription in the United States"", ""5a88658955429938390d3f47::doc_2::One Rank, One Pension""]","[0.362613, 0.227803, 0.214634, 0.211081, 0.200344, 0.186258, 0.172844, 0.153325, 0.149246, 0.148097]",0.797723,1.0,1.0
tfidf,5a86ebac55429960ec39b6d6,"[""5a86ebac55429960ec39b6d6::doc_8::Handi-Snacks"", ""5a86ebac55429960ec39b6d6::doc_0::Canyon Creek Food Company"", ""5a86ebac55429960ec39b6d6::doc_1::Robert's American Gourmet Food"", ""5a86ebac55429960ec39b6d6::doc_9::Mondelez International"", ""5a86ebac55429960ec39b6d6::doc_4::Snackbox Food Holdings"", ""5a86ebac55429960ec39b6d6::doc_5::Snack Foods Limited"", ""5a86ebac55429960ec39b6d6::doc_3::PepsiCo"", ""5a86ebac55429960ec39b6d6::doc_2::Rewrapped"", ""5a7bae20554299294a54aa96::doc_3::Rewrapped"", ""5a86ebac55429960ec39b6d6::doc_6::Deep-fried peanuts""]","[0.463481, 0.349926, 0.305607, 0.286299, 0.272302, 0.269455, 0.259486, 0.258899, 0.258899, 0.17778]",0.877215,1.0,1.0
tfidf,5aba5d2e55429901930fa799,"[""5aba5d2e55429901930fa799::doc_4::Their Lives"", ""5aba5d2e55429901930fa799::doc_2::The White House Doctor"", ""5a8e3ea95542995a26add48d::doc_6::Clinton, Minnesota"", ""5aba5d2e55429901930fa799::doc_7::Mark D. Fabiani"", ""5aba5d2e55429901930fa799::doc_9::Lewinsky scandal"", ""5aba5d2e55429901930fa799::doc_6::William H. Ginsburg"", ""5aba5d2e55429901930fa799::doc_1::Gregory B. Craig"", ""5aba5d2e55429901930fa799::doc_8::Monica Lewinsky"", ""5aba5d2e55429901930fa799::doc_5::Eric Schultz"", ""5a7633ad5542992db9473741::doc_5::Savage's Station, Virginia""]","[0.364912, 0.318121, 0.202478, 0.195992, 0.194552, 0.193616, 0.188175, 0.169983, 0.167226, 0.163327]",0.806574,1.0,1.0
tfidf,5ae5736e5542990ba0bbb2b3,"[""5ae5736e5542990ba0bbb2b3::doc_6::Donald Trump presidential campaign, 2000"", ""5ae5736e5542990ba0bbb2b3::doc_3::Donald Trump in music"", ""5ae5736e5542990ba0bbb2b3::doc_1::Donald Trump (Last Week Tonight)"", ""5ae5736e5542990ba0bbb2b3::doc_4::Trump campaign\u2013Russian meeting"", ""5ae5736e5542990ba0bbb2b3::doc_8::David Urban"", ""5ae5736e5542990ba0bbb2b3::doc_9::Immigration policy of Donald Trump"", ""5ae5736e5542990ba0bbb2b3::doc_5::Protests against Donald Trump"", ""5ae5736e5542990ba0bbb2b3::doc_2::Brad Parscale"", ""5ae5736e5542990ba0bbb2b3::doc_0::Paul Manafort"", ""5ae5736e5542990ba0bbb2b3::doc_7::Tony Fabrizio""]","[0.427428, 0.3673, 0.360566, 0.340974, 0.329029, 0.304549, 0.302651, 0.288806, 0.284738, 0.272218]",0.448644,0.25,1.0
tfidf,5ae005b555429942ec259bec,"[""5ae005b555429942ec259bec::doc_8::Louren\u00e7o Mutarelli"", ""5ae005b555429942ec259bec::doc_7::Drained"", ""5ae005b555429942ec259bec::doc_5::4 a.m. (novel)"", ""5ae005b555429942ec259bec::doc_2::Quando Eu Era Vivo"", ""5ae005b555429942ec259bec::doc_9::The Birds on the Trees"", ""5ae005b555429942ec259bec::doc_0::The Golden Hour (novel)"", ""5ae005b555429942ec259bec::doc_4::Before We Say Goodbye"", ""5ae005b555429942ec259bec::doc_6::Three Comrades (novel)"", ""5adf65555542992d7e9f9334::doc_0::Nebula Award for Best Novel"", ""5ae005b555429942ec259bec::doc_3::Spirit of the Border""]","[0.513284, 0.315383, 0.254623, 0.244153, 0.210684, 0.178121, 0.177895, 0.17293, 0.149143, 0.14873]",0.613147,1.0,0.5
tfidf,5a7759fc5542993569682d60,"[""5a7759fc5542993569682d60::doc_2::Teide National Park"", ""5a7759fc5542993569682d60::doc_1::Garajonay National Park"", ""5a7759fc5542993569682d60::doc_9::North Cascades National Park"", ""5a7759fc5542993569682d60::doc_8::Alpine National Park"", ""5a7759fc5542993569682d60::doc_3::Crater Lake National Park"", ""5a7759fc5542993569682d60::doc_4::Glacier National Park Fund"", ""5ab7e4dc5542995dae37e9df::doc_1::Wapusk National Park"", ""5ae6828f5542996d980e7bb9::doc_2::Stanley Park, Blackpool"", ""5aba65a055429939ce03dcd2::doc_4::Blackstone River and Canal Heritage State Park"", ""5a87ab9b5542996e4f3088c2::doc_7::Prophetstown State Park""]","[0.647099, 0.50757, 0.469214, 0.435859, 0.424925, 0.395445, 0.326105, 0.267936, 0.238437, 0.218053]",1.0,1.0,1.0
tfidf,5a835478554299123d8c20ed,"[""5a835478554299123d8c20ed::doc_3::The Best of Roald Dahl"", ""5a835478554299123d8c20ed::doc_2::Roald Dahl"", ""5a835478554299123d8c20ed::doc_8::The Roald Dahl Treasury"", ""5a835478554299123d8c20ed::doc_5::Roald Dahl short stories bibliography"", ""5a835478554299123d8c20ed::doc_1::The Collected Short Stories of Roald Dahl"", ""5a835478554299123d8c20ed::doc_4::Roald Dahl Children's Gallery"", ""5a835478554299123d8c20ed::doc_6::Roald Dahl Plass"", ""5a835478554299123d8c20ed::doc_0::Roald Dahl: Collected Stories"", ""5a835478554299123d8c20ed::doc_7::Mrs. Bixby and the Colonel's Coat"", ""5a835478554299123d8c20ed::doc_9::Roald Dahl's Willy Wonka (musical)""]","[0.438039, 0.39701, 0.375752, 0.337082, 0.333745, 0.320267, 0.277597, 0.264751, 0.263857, 0.20101]",0.571429,0.5,1.0
tfidf,5aba749055429901930fa7d8,"[""5aba749055429901930fa7d8::doc_7::Aram Avakian"", ""5aba749055429901930fa7d8::doc_4::Chris Menges"", ""5aba749055429901930fa7d8::doc_3::End of the Road (1970 film)"", ""5aba749055429901930fa7d8::doc_1::Second Best (film)"", ""5aba749055429901930fa7d8::doc_6::Cops and Robbers (1973 film)"", ""5aba749055429901930fa7d8::doc_2::11 Harrowhouse"", ""5aba749055429901930fa7d8::doc_9::CrissCross"", ""5ae0aaf455429945ae959401::doc_4::Chris Williams (English footballer)"", ""5aba749055429901930fa7d8::doc_5::A World Apart (film)"", ""5a77152355429966f1a36c2e::doc_8::What Are Little Boys Made Of?""]","[0.346704, 0.295568, 0.18159, 0.160299, 0.142196, 0.139154, 0.124606, 0.105096, 0.098734, 0.091596]",1.0,1.0,1.0
tfidf,5abfb3425542990832d3a1c0,"[""5abfb3425542990832d3a1c0::doc_2::Andrew Jaspan"", ""5abfb3425542990832d3a1c0::doc_1::State media"", ""5abfb3425542990832d3a1c0::doc_9::EvidenceNetwork.ca"", ""5abfb3425542990832d3a1c0::doc_7::14ymedio"", ""5abfb3425542990832d3a1c0::doc_0::Chicago Public Media"", ""5abfb3425542990832d3a1c0::doc_4::The Conversation (website)"", ""5abfb3425542990832d3a1c0::doc_5::990WBOB"", ""5abfb3425542990832d3a1c0::doc_3::Advice column"", ""5abfb3425542990832d3a1c0::doc_6::Accessible Media"", ""5a77152355429966f1a36c2e::doc_9::What Are Little Girls Made Of?""]","[0.483954, 0.252022, 0.161066, 0.154661, 0.140654, 0.133753, 0.133072, 0.126336, 0.125791, 0.117131]",0.831555,1.0,1.0
tfidf,5ac3165c5542995ef918c10a,"[""5ac3165c5542995ef918c10a::doc_6::18th Independent Spirit Awards"", ""5ac3165c5542995ef918c10a::doc_4::28th Independent Spirit Awards"", ""5ac3165c5542995ef918c10a::doc_7::Independent Spirit Award for Best Editing"", ""5ac3165c5542995ef918c10a::doc_1::Independent Spirit Award for Best Cinematography"", ""5ac3165c5542995ef918c10a::doc_8::Independent Spirit Award for Best First Feature"", ""5ac3165c5542995ef918c10a::doc_0::Independent Spirit Awards"", ""5ac3165c5542995ef918c10a::doc_3::32nd Independent Spirit Awards"", ""5ac3165c5542995ef918c10a::doc_2::Silent Light"", ""5adbfbd555429947ff173893::doc_4::2003 Kids' Choice Awards"", ""5adbfbd555429947ff173893::doc_3::12th Youth in Film Awards""]","[0.67558, 0.482928, 0.474533, 0.469483, 0.385287, 0.36817, 0.349532, 0.206289, 0.192609, 0.16911]",0.613147,1.0,0.5
tfidf,5ae53b545542990ba0bbb23c,"[""5ae53b545542990ba0bbb23c::doc_3::Disco Bill"", ""5ae53b545542990ba0bbb23c::doc_7::Bill Cosby Is a Very Funny Fellow...Right!"", ""5ae53b545542990ba0bbb23c::doc_2::Why Is There Air?"", ""5ae53b545542990ba0bbb23c::doc_4::Hikky Burr"", ""5ae53b545542990ba0bbb23c::doc_6::Inside the Mind of Bill Cosby"", ""5ae53b545542990ba0bbb23c::doc_8::Bill's Best Friend"", ""5ae53b545542990ba0bbb23c::doc_0::The Original Jam Sessions 1969"", ""5ae53b545542990ba0bbb23c::doc_5::At Last Bill Cosby Really Sings"", ""5ae53b545542990ba0bbb23c::doc_9::Yes, Yes, Yes"", ""5ab2a186554299295394677b::doc_7::The Forbury Hotel""]","[0.370058, 0.367066, 0.344656, 0.334015, 0.332012, 0.311432, 0.31013, 0.288645, 0.243674, 0.182382]",0.306574,0.333333,0.5
tfidf,5ae224da554299234fd043ee,"[""5ae224da554299234fd043ee::doc_5::Gibson (cocktail)"", ""5ae224da554299234fd043ee::doc_9::Gin pennant"", ""5ae224da554299234fd043ee::doc_7::Rubicon Drinks"", ""5ae224da554299234fd043ee::doc_4::List of soft drinks by country"", ""5ae224da554299234fd043ee::doc_2::Energy shot"", ""5ae224da554299234fd043ee::doc_8::Zurracapote"", ""5ae224da554299234fd043ee::doc_6::Soft drink"", ""5ae224da554299234fd043ee::doc_1::Flaming beverage"", ""5ae224da554299234fd043ee::doc_0::Phillips Distilling Company"", ""5aba65a055429939ce03dcd2::doc_1::Sally Gibson""]","[0.398041, 0.252937, 0.234225, 0.198831, 0.15068, 0.145175, 0.139413, 0.137543, 0.115845, 0.11194]",0.831555,1.0,1.0
tfidf,5ae2b770554299495565db0f,"[""5ae2b770554299495565db0f::doc_4::London Review of Books"", ""5ae2b770554299495565db0f::doc_0::London International Documentary Festival"", ""5ae2b770554299495565db0f::doc_2::Chagrin Documentary Film Festival"", ""5ae2b770554299495565db0f::doc_1::Docville"", ""5ae2b770554299495565db0f::doc_9::New Haven Documentary Film Festival"", ""5ae2b770554299495565db0f::doc_3::British Journal"", ""5ae2b770554299495565db0f::doc_7::British Journal of Social Psychology"", ""5ae2b770554299495565db0f::doc_8::Thomas Gordon (writer)"", ""5ae2b770554299495565db0f::doc_5::FreedomFilmFest"", ""5ae2b770554299495565db0f::doc_6::Doc NYC""]","[0.414314, 0.356912, 0.300132, 0.29571, 0.268598, 0.239535, 0.222059, 0.215628, 0.211937, 0.203806]",1.0,1.0,1.0
tfidf,5a80b3a9554299485f5986cc,"[""5a80b3a9554299485f5986cc::doc_1::Tysons Galleria"", ""5a80b3a9554299485f5986cc::doc_3::Tysons, Virginia"", ""5a80b3a9554299485f5986cc::doc_2::Poughkeepsie Galleria"", ""5a80b3a9554299485f5986cc::doc_4::Tysons Corner Center"", ""5a80b3a9554299485f5986cc::doc_7::McLean station"", ""5a80b3a9554299485f5986cc::doc_9::Spring Hill station"", ""5a80b3a9554299485f5986cc::doc_5::Cobb Galleria Centre"", ""5ae2dd2055429928c423950d::doc_5::Hampden County, Massachusetts"", ""5ae2dd2055429928c423950d::doc_2::Sullivan County, New Hampshire"", ""5ae2dd2055429928c423950d::doc_6::Carroll County, New Hampshire""]","[0.543559, 0.45979, 0.34809, 0.335662, 0.307916, 0.280748, 0.256521, 0.225631, 0.213606, 0.195792]",0.613147,1.0,0.5
tfidf,5a8e0a005542995085b373a1,"[""5a8e0a005542995085b373a1::doc_3::Bordan Tkachuk"", ""5a8e0a005542995085b373a1::doc_8::Jonathan Michael Ansell"", ""5a8e0a005542995085b373a1::doc_0::Cardinal Health"", ""5a86ebac55429960ec39b6d6::doc_0::Canyon Creek Food Company"", ""5a8e0a005542995085b373a1::doc_7::Kingstone Companies"", ""5a8e0a005542995085b373a1::doc_5::Compass Minerals"", ""5a8e0a005542995085b373a1::doc_2::BankUnited"", ""5a8e0a005542995085b373a1::doc_1::Terren Peizer"", ""5a77152355429966f1a36c2e::doc_9::What Are Little Girls Made Of?"", ""5a77152355429966f1a36c2e::doc_8::What Are Little Boys Made Of?""]","[0.540701, 0.196896, 0.180043, 0.175867, 0.162481, 0.160046, 0.133965, 0.133635, 0.13361, 0.121598]",0.613147,1.0,0.5
tfidf,5ac1b8ee5542994d76dccedc,"[""5ac1b8ee5542994d76dccedc::doc_8::Pamela B. Green"", ""5ac1b8ee5542994d76dccedc::doc_6::Lev Yilmaz"", ""5ac1b8ee5542994d76dccedc::doc_9::Pamela B. Davis"", ""5ac1b8ee5542994d76dccedc::doc_4::Lev Kuleshov"", ""5ac1b8ee5542994d76dccedc::doc_0::Aryanto Yuniawan"", ""5ac1b8ee5542994d76dccedc::doc_5::Pamela Gilbert"", ""5ac1c6805542994ab5c67e11::doc_3::Rankin/Bass Productions"", ""5ac1b8ee5542994d76dccedc::doc_7::Eliezer ben Jacob I"", ""5a8b57f25542995d1e6f1371::doc_4::Ed Wood"", ""5ac1b8ee5542994d76dccedc::doc_1::Seasoned Veteran""]","[0.356899, 0.350228, 0.219984, 0.139017, 0.137776, 0.135163, 0.134073, 0.116506, 0.097102, 0.091192]",1.0,1.0,1.0
tfidf,5adccd795542990d50227d2c,"[""5adccd795542990d50227d2c::doc_1::Rabat"", ""5adccd795542990d50227d2c::doc_7::Moroccan Ambassador to China"", ""5adccd795542990d50227d2c::doc_2::Sinuiju Special Administrative Region"", ""5adccd795542990d50227d2c::doc_6::Wolong Special Administrative Region"", ""5adccd795542990d50227d2c::doc_5::Ilocos Region"", ""5a713ea95542994082a3e6e4::doc_3::Embassy of China, London"", ""5adccd795542990d50227d2c::doc_9::Hong Kong Basic Law"", ""5adccd795542990d50227d2c::doc_8::Liaison Office (Hong Kong)"", ""5adccd795542990d50227d2c::doc_4::2014 NPCSC Decision on Hong Kong"", ""5adccd795542990d50227d2c::doc_3::Caraga""]","[0.528042, 0.400912, 0.254453, 0.204824, 0.195524, 0.184438, 0.180239, 0.175285, 0.169842, 0.160862]",1.0,1.0,1.0
tfidf,5a84c4135542994c784dda31,"[""5a84c4135542994c784dda31::doc_1::Yingkou"", ""5a84c4135542994c784dda31::doc_2::Fuding"", ""5a84c4135542994c784dda31::doc_8::Yingkou East Railway Station"", ""5a84c4135542994c784dda31::doc_3::Roman Catholic Diocese of Yingkou"", ""5a84c4135542994c784dda31::doc_5::Tongcheng Subdistrict, Fuding"", ""5a84c4135542994c784dda31::doc_4::Yingkou Lanqi Airport"", ""5a84c4135542994c784dda31::doc_0::Fuding Railway Station"", ""5a84c4135542994c784dda31::doc_6::Xiapu County"", ""5a84c4135542994c784dda31::doc_9::Bayuquan Railway Station"", ""5a7166395542994082a3e814::doc_0::North Kansas City, Missouri""]","[0.429231, 0.413441, 0.354181, 0.332365, 0.301413, 0.292319, 0.237022, 0.163825, 0.151894, 0.13656]",1.0,1.0,1.0
tfidf,5a85eed75542996432c5713b,"[""5a85eed75542996432c5713b::doc_9::Black Seminoles"", ""5a85eed75542996432c5713b::doc_8::Seminole Nation of Oklahoma"", ""5a85eed75542996432c5713b::doc_3::Seminole"", ""5a85eed75542996432c5713b::doc_2::Seminole music"", ""5a85eed75542996432c5713b::doc_6::Seminole County, Oklahoma"", ""5a85eed75542996432c5713b::doc_7::Battle of Jupiter Inlet"", ""5a85eed75542996432c5713b::doc_0::Mascogos"", ""5a8c65a1554299585d9e3680::doc_3::Black Bermudian"", ""5a713ea95542994082a3e6e4::doc_9::Indigenous peoples of Florida"", ""5a7a5b3a5542996c55b2dd71::doc_2::Great Hall of the People""]","[0.416088, 0.300258, 0.26109, 0.233623, 0.209568, 0.205514, 0.181569, 0.148272, 0.147056, 0.145569]",0.81753,1.0,1.0
tfidf,5a774e9c55429972597f14f3,"[""5a774e9c55429972597f14f3::doc_2::Just as I Am (Yolanda Adams album)"", ""5a774e9c55429972597f14f3::doc_9::Muyiwa Olarewaju"", ""5a774e9c55429972597f14f3::doc_0::Karen Clark Sheard"", ""5a774e9c55429972597f14f3::doc_8::Latice Crawford"", ""5a774e9c55429972597f14f3::doc_7::Charles Charamba"", ""5a774e9c55429972597f14f3::doc_6::Kierra Sheard"", ""5a774e9c55429972597f14f3::doc_3::Andra\u00e9 Crouch"", ""5a774e9c55429972597f14f3::doc_1::David Huntsinger"", ""5a774e9c55429972597f14f3::doc_5::Larnelle Harris"", ""5a774e9c55429972597f14f3::doc_4::J-Shin""]","[0.271389, 0.248676, 0.2221, 0.214206, 0.213383, 0.191186, 0.178972, 0.170695, 0.1599, 0.122602]",0.378002,0.125,1.0
tfidf,5ae738f75542991bbc9761c4,"[""5ae738f75542991bbc9761c4::doc_2::Jeris White"", ""5ae738f75542991bbc9761c4::doc_3::Champ Bailey"", ""5ae738f75542991bbc9761c4::doc_8::Anthony Woodson"", ""5ae738f75542991bbc9761c4::doc_6::LaRon Landry"", ""5ae738f75542991bbc9761c4::doc_7::Ron Snidow"", ""5ae738f75542991bbc9761c4::doc_0::Tom Draper"", ""5ae738f75542991bbc9761c4::doc_9::Fred Hageman"", ""5a88658955429938390d3f47::doc_6::Conscription in the United States"", ""5ae738f75542991bbc9761c4::doc_5::Boss Bailey"", ""5ae738f75542991bbc9761c4::doc_1::Robin Cole""]","[0.365663, 0.276599, 0.270176, 0.267101, 0.262666, 0.256951, 0.204015, 0.198505, 0.194233, 0.190759]",0.571429,0.5,1.0
tfidf,5ac32b565542995ef918c154,"[""5ac32b565542995ef918c154::doc_7::1964 Georgia Tech Yellow Jackets football team"", ""5ac32b565542995ef918c154::doc_6::1953 Georgia Tech Yellow Jackets football team"", ""5ac32b565542995ef918c154::doc_1::1987 Georgia Tech Yellow Jackets football team"", ""5ac32b565542995ef918c154::doc_3::Georgia Tech Yellow Jackets football"", ""5ac32b565542995ef918c154::doc_0::1988 Georgia Tech Yellow Jackets football team"", ""5ac32b565542995ef918c154::doc_2::1980 Georgia Tech Yellow Jackets football team"", ""5ac32b565542995ef918c154::doc_4::1959 Georgia Tech Yellow Jackets football team"", ""5ac32b565542995ef918c154::doc_9::1990 Georgia Tech Yellow Jackets football team"", ""5ac32b565542995ef918c154::doc_5::Georgia Tech Yellow Jackets men's basketball"", ""5ac32b565542995ef918c154::doc_8::Bobby Dodd Stadium""]","[0.683256, 0.619074, 0.603779, 0.602571, 0.601555, 0.582849, 0.557547, 0.494189, 0.490306, 0.443961]",0.790386,1.0,1.0
tfidf,5abc8d75554299700f9d7900,"[""5abc8d75554299700f9d7900::doc_2::Leader of Fine Gael"", ""5abc8d75554299700f9d7900::doc_1::Fine Gael leadership election, 2017"", ""5abc8d75554299700f9d7900::doc_4::Leo Varadkar"", ""5abc8d75554299700f9d7900::doc_0::Enda Kenny"", ""5abc8d75554299700f9d7900::doc_8::Simon Coveney"", ""5abc8d75554299700f9d7900::doc_7::Frances Fitzgerald (politician)"", ""5abc8d75554299700f9d7900::doc_9::Liam Cosgrave"", ""5abc8d75554299700f9d7900::doc_6::James Reilly (Irish politician)"", ""5abc8d75554299700f9d7900::doc_5::Paddy O'Toole"", ""5abc8d75554299700f9d7900::doc_3::John Bruton""]","[0.680836, 0.597761, 0.569445, 0.543922, 0.513359, 0.447852, 0.434529, 0.412546, 0.372997, 0.367607]",0.919721,1.0,1.0
tfidf,5a8bb29b554299240d9c2089,"[""5a8bb29b554299240d9c2089::doc_1::Johnny Angel"", ""5a8bb29b554299240d9c2089::doc_8::Johnny Angel (song)"", ""5a85b2d95542997b5ce40028::doc_5::Criss Angel"", ""5a8bb29b554299240d9c2089::doc_0::Johnny Angel Wendell"", ""5ab271fe554299449642c8a6::doc_0::Film laboratory"", ""5a877e5d5542993e715abf7d::doc_8::City of Angels (film)"", ""5a8c7595554299585d9e36b6::doc_6::Kiss and Tell (1945 film)"", ""5a877e5d5542993e715abf7d::doc_5::Gone in 60 Seconds (2000 film)"", ""5a8bb29b554299240d9c2089::doc_5::Johnny Lee Clary"", ""5a8bb29b554299240d9c2089::doc_7::George Raft""]","[0.374329, 0.334013, 0.24715, 0.222753, 0.198335, 0.193903, 0.193501, 0.190303, 0.182093, 0.17874]",0.790386,1.0,1.0
tfidf,5ab659e355429954757d324e,"[""5ab659e355429954757d324e::doc_3::Three Men on a Horse"", ""5ab659e355429954757d324e::doc_6::Jeffrey Stanley"", ""5a77724455429972597f153e::doc_4::Lean Horse Ultramarathon"", ""5adf37a95542995ec70e8f97::doc_8::2014\u201315 VCU Rams men's basketball team"", ""5ab659e355429954757d324e::doc_1::Michael Wynne (playwright)"", ""5adf37a95542995ec70e8f97::doc_9::2004\u201305 VCU Rams men's basketball team"", ""5a77724455429972597f153e::doc_5::Orange County Fair Speedway"", ""5ab659e355429954757d324e::doc_5::Finn Iunker"", ""5ab659e355429954757d324e::doc_8::Bertha Runkle"", ""5adf37a95542995ec70e8f97::doc_4::2013\u201314 VCU Rams men's basketball team""]","[0.499705, 0.186312, 0.184744, 0.176121, 0.168473, 0.165615, 0.164607, 0.163823, 0.154824, 0.149844]",0.613147,1.0,0.5
tfidf,5a8b8b3155429949d91db5d7,"[""5a8b8b3155429949d91db5d7::doc_9::Owner earnings"", ""5a8b8b3155429949d91db5d7::doc_8::The Warren Buffett Way"", ""5a8b8b3155429949d91db5d7::doc_1::George D. Buffett"", ""5a8b8b3155429949d91db5d7::doc_0::Howard Graham Buffett"", ""5a8b8b3155429949d91db5d7::doc_4::Buffett Foundation"", ""5a8b8b3155429949d91db5d7::doc_3::Warren Buffett"", ""5a8b8b3155429949d91db5d7::doc_7::Susan Alice Buffett"", ""5a8b8b3155429949d91db5d7::doc_6::Susan Buffett"", ""5a8b8b3155429949d91db5d7::doc_5::Howard Warren Buffett"", ""5a8b8b3155429949d91db5d7::doc_2::TaeguTec""]","[0.490442, 0.335319, 0.314089, 0.282659, 0.264611, 0.243263, 0.233663, 0.204778, 0.190184, 0.109782]",0.831555,1.0,1.0
tfidf,5ae7eaf65542994a481bbe1d,"[""5ae7eaf65542994a481bbe1d::doc_3::2000 ICC KnockOut Trophy"", ""5ae7eaf65542994a481bbe1d::doc_2::2000 ICC KnockOut Trophy squads"", ""5ae7eaf65542994a481bbe1d::doc_6::1998 ICC KnockOut Trophy squads"", ""5ae7eaf65542994a481bbe1d::doc_0::1998 ICC KnockOut Trophy Final"", ""5ae7eaf65542994a481bbe1d::doc_1::Zaheer Khan"", ""5ae7eaf65542994a481bbe1d::doc_7::Sam Davies (cricketer)"", ""5ae7eaf65542994a481bbe1d::doc_9::Digswell Park"", ""5ae7eaf65542994a481bbe1d::doc_5::Guy Randall-Johnson"", ""5ae7eaf65542994a481bbe1d::doc_8::Peter Kingston-Davey"", ""5ae7eaf65542994a481bbe1d::doc_4::Lindum Sports Club Ground""]","[0.494901, 0.447264, 0.311732, 0.259108, 0.215566, 0.205692, 0.140914, 0.133699, 0.122855, 0.120336]",0.850345,1.0,1.0
